2026-02-14 16:12:53,111 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:19:50,772 | INFO     | common.request | response: {"respCode":"200","respMsg":"操作成功","data":{"loginUser":"%7B%22realName%22%3A%22%E9%AB%98%E5%90%91%E9%98%B3%22%2C%22user_role%22%3A%22d0034f4ec7f6427b9c6e0c05f209be9d%2C3f2e15376e9a020943b4cf249c50ed05%2Ce03303a0b1da300f10496b38d8768ab7%22%2C%22endpoint%22%3A%22pc%22%2C%22userStatus%22%3A%223%22%2C%22user_type%22%3A%22internal%22%2C%22phone%22%3A%2218620130825%22%2C%22login_serial%22%3A%22admin%3A624430782%3A1772781590862%22%2C%22userId%22%3A624430782%2C%22email%22%3A%22186201305%40qq.com%22%2C%22orgId%22%3A%22900701726%22%7D","token":"eyJhbGciOiJIUzUxMiJ9.eyJ1c2VyX2luZm8iOiJhZG1pbjo2MjQ0MzA3ODI6MTc3Mjc4MTU5MDg2MiIsImlzX3Rva2VuX2NhY2hlZCI6dHJ1ZSwiZXhwIjoxNzcyODI0NzkwfQ._WHuzSoJCEBoF0NwH8yoBwSjW3KZNfsh4c6wEKLwgVgbIA-k3ftOPlJlqUfX9oirDoFEKOYIEFLr-bIVEvlwYA"},"success":true}
2026-03-06 15:19:50,774 | INFO     | common.request | ============================================================
2026-03-06 15:19:50,774 | INFO     | common.request | method: POST
2026-03-06 15:19:50,775 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/store-franchise-service/intention/manage/resubmit/apply
2026-03-06 15:19:50,962 | INFO     | common.request | status_code: 200
2026-03-06 15:19:50,963 | INFO     | common.request | response: {"success":true,"code":null,"message":null,"data":null}
2026-03-06 15:36:13,541 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:36:13,579 | INFO     | common.request | ============================================================
2026-03-06 15:36:13,580 | INFO     | common.request | method: POST
2026-03-06 15:36:13,581 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/admin/user/login
2026-03-06 15:36:14,154 | INFO     | common.request | status_code: 200
2026-03-06 15:36:14,154 | INFO     | common.request | response: {"respCode":"200","respMsg":"操作成功","data":{"loginUser":"%7B%22realName%22%3A%22%E9%AB%98%E5%90%91%E9%98%B3%22%2C%22user_role%22%3A%22d0034f4ec7f6427b9c6e0c05f209be9d%2C3f2e15376e9a020943b4cf249c50ed05%2Ce03303a0b1da300f10496b38d8768ab7%22%2C%22endpoint%22%3A%22pc%22%2C%22userStatus%22%3A%223%22%2C%22user_type%22%3A%22internal%22%2C%22phone%22%3A%2218620130825%22%2C%22login_serial%22%3A%22admin%3A624430782%3A1772782574258%22%2C%22userId%22%3A624430782%2C%22email%22%3A%22186201305%40qq.com%22%2C%22orgId%22%3A%22900701726%22%7D","token":"eyJhbGciOiJIUzUxMiJ9.eyJ1c2VyX2luZm8iOiJhZG1pbjo2MjQ0MzA3ODI6MTc3Mjc4MjU3NDI1OCIsImlzX3Rva2VuX2NhY2hlZCI6dHJ1ZSwiZXhwIjoxNzcyODI1Nzc0fQ.XvK_zmdl6L50mrgcj9akZVd5wtmXide9RpATbXSEIV-KLqh5YnMZ6EmkwHsOJI94AzQ5DS1RE75KP09PnDtu_A"},"success":true}
2026-03-06 15:36:14,159 | INFO     | common.request | ============================================================
2026-03-06 15:36:14,159 | INFO     | common.request | method: POST
2026-03-06 15:36:14,159 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/store-franchise-service/intention/manage/resubmit/apply
2026-03-06 15:36:14,328 | INFO     | common.request | status_code: 200
2026-03-06 15:36:14,328 | INFO     | common.request | response: {"success":true,"code":null,"message":null,"data":null}
2026-03-06 15:38:40,832 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:38:40,857 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:38:42,700 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:38:43,021 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:38:45,904 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:38:46,138 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:38:50,061 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:38:50,278 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:38:54,009 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:38:54,321 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:47:08,223 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:47:08,225 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:47:11,131 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:47:11,429 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 17:09:06,810 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 17:09:06,834 | INFO     | common.request | ============================================================
2026-03-06 17:09:06,834 | INFO     | common.request | method: POST
2026-03-06 17:09:06,835 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/admin/user/login
2026-03-06 17:09:07,221 | INFO     | common.request | status_code: 200
2026-03-06 17:09:07,222 | INFO     | common.request | response: {"respCode":"200","respMsg":"操作成功","data":{"loginUser":"%7B%22realName%22%3A%22%E9%AB%98%E5%90%91%E9%98%B3%22%2C%22user_role%22%3A%22d0034f4ec7f6427b9c6e0c05f209be9d%2C3f2e15376e9a020943b4cf249c50ed05%2Ce03303a0b1da300f10496b38d8768ab7%22%2C%22endpoint%22%3A%22pc%22%2C%22userStatus%22%3A%223%22%2C%22user_type%22%3A%22internal%22%2C%22phone%22%3A%2218620130825%22%2C%22login_serial%22%3A%22admin%3A624430782%3A1772788147412%22%2C%22userId%22%3A624430782%2C%22email%22%3A%22186201305%40qq.com%22%2C%22orgId%22%3A%22900701726%22%7D","token":"eyJhbGciOiJIUzUxMiJ9.eyJ1c2VyX2luZm8iOiJhZG1pbjo2MjQ0MzA3ODI6MTc3Mjc4ODE0NzQxMiIsImlzX3Rva2VuX2NhY2hlZCI6dHJ1ZSwiZXhwIjoxNzcyODMxMzQ3fQ.VRAmAUWMeU4PFBN6eCB85B6u1Jk_7Mp_q6nj5fr5jz2o-3wocgewP3ksfG7rCCQslRdJZ0iiMP90zLBxyf2OSA"},"success":true}
2026-03-06 17:09:07,222 | INFO     | common.request | ============================================================
2026-03-06 17:09:07,223 | INFO     | common.request | method: POST
2026-03-06 17:09:07,223 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/store-franchise-service/intention/manage/resubmit/apply
2026-03-06 17:09:07,372 | INFO     | common.request | status_code: 200
2026-03-06 17:09:07,372 | INFO     | common.request | response: {"success":true,"code":null,"message":null,"data":null}
2026-03-06 17:11:53,867 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 17:11:53,931 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 17:36:53,622 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 17:36:53,791 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 17:37:07,120 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 17:37:07,392 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 17:37:21,902 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 17:37:22,175 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 17:37:29,386 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 17:37:29,573 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 17:38:09,780 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 17:38:09,808 | INFO     | common.request | ============================================================
2026-03-06 17:38:09,808 | INFO     | common.request | method: POST
2026-03-06 17:38:09,808 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/admin/user/login
2026-03-06 17:38:10,226 | INFO     | common.request | status_code: 200
2026-03-06 17:38:10,227 | INFO     | common.request | response: {"respCode":"200","respMsg":"操作成功","data":{"loginUser":"%7B%22realName%22%3A%22%E9%AB%98%E5%90%91%E9%98%B3%22%2C%22user_role%22%3A%22d0034f4ec7f6427b9c6e0c05f209be9d%2C3f2e15376e9a020943b4cf249c50ed05%2Ce03303a0b1da300f10496b38d8768ab7%22%2C%22endpoint%22%3A%22pc%22%2C%22userStatus%22%3A%223%22%2C%22user_type%22%3A%22internal%22%2C%22phone%22%3A%2218620130825%22%2C%22login_serial%22%3A%22admin%3A624430782%3A1772789890448%22%2C%22userId%22%3A624430782%2C%22email%22%3A%22186201305%40qq.com%22%2C%22orgId%22%3A%22900701726%22%7D","token":"eyJhbGciOiJIUzUxMiJ9.eyJ1c2VyX2luZm8iOiJhZG1pbjo2MjQ0MzA3ODI6MTc3Mjc4OTg5MDQ0OCIsImlzX3Rva2VuX2NhY2hlZCI6dHJ1ZSwiZXhwIjoxNzcyODMzMDkwfQ.sP5zqWqxdLTrx9CldadF7B6KBBgAman2erxH8ECwAnY5k71QRjF52R_xU7Clw4ZMWJrP_tyzqHtiZ3Z9wE4BJA"},"success":true}
2026-03-06 17:38:10,227 | INFO     | common.request | ============================================================
2026-03-06 17:38:10,228 | INFO     | common.request | method: POST
2026-03-06 17:38:10,228 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/store-franchise-service/intention/manage/resubmit/apply
2026-03-06 17:38:10,397 | INFO     | common.request | status_code: 200
2026-03-06 17:38:10,398 | INFO     | common.request | response: {"success":true,"code":null,"message":null,"data":null}
2026-03-06 17:42:12,414 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 17:42:12,418 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-09 16:56:51,883 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 09:43:33,876 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 10:44:07,278 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 14:22:17,276 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 14:55:17,720 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 15:20:31,372 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 15:20:33,846 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 15:20:36,078 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 15:20:43,119 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 15:21:00,324 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 15:21:01,426 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 15:21:25,870 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 15:21:31,731 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 16:04:49,347 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 16:09:34,539 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 16:22:08,789 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 16:22:15,589 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 16:22:26,005 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-10 16:26:40,788 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-11 14:13:17,401 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-11 14:13:25,675 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-11 14:13:32,041 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-11 14:14:05,957 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-11 14:14:13,330 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-11 14:14:19,309 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-11 14:15:49,387 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-11 14:15:55,606 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-11 14:20:52,550 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
